Iteration,Latency/Jitter (ns)
1970,-94264
1971,41548
1972,51116
1973,365828
1974,-898923
1975,-563201
1976,128039
1977,-908912
1978,-173119
1979,-70719
1980,-12362
1981,17714
1982,-1000
1983,13747
1984,-19675
1985,16081
1986,8236
1987,265522
1988,-920553
1989,-376506
1990,5973
1991,42299
1992,-63446
1993,52038
1994,-24554
1995,38092
1996,255634
1997,-877213
1998,-393507
1999,1754
2000,-38841
2001,15019
2002,69741
2003,-34874
2004,5731
2005,-26948
2006,-16550
2007,43932
2008,-16920
2009,20840
2010,-12311
2011,15851
2012,-42167
2013,1163
2014,-3445
2015,30218
2016,164526
2017,-179982
2018,-50642
2019,66183
2020,121526
2021,-135280
2022,6403
2023,-1271
2024,-10438
2025,16792
2026,-23403
2027,102691
2028,-78404
2029,-8795
2030,12004
2031,-33060
2032,57418
2033,-56053
2034,163554
2035,-115022
2036,10361
2037,224597
2038,-891740
2039,-403676
2040,64060
2041,-75488
2042,-6922
2043,38463
2044,-928377
2045,44534
2046,-39302
2047,-99072
2048,78096
2049,-48969
2050,16762
2051,30187
2052,-61283
2053,31299
2054,-7593
2055,-36586
2056,2646
2057,31189
2058,-18994
2059,44674
2060,-912347
2061,-61122
2062,-109331
2063,48571
2064,9148
2065,-640
2066,-680
2067,-3726
2068,81021
2069,-70900
2070,96179
2071,-29443
2072,25518
2073,-104832
2074,9168
2075,4390
2076,70421
2077,-96387
2078,44404
2079,56796
2080,197006
2081,-903973
2082,-414255
2083,29295
2084,-39432
2085,71053
2086,-929269
2087,-144787
2088,-4477
2089,99686
2090,-75679
2091,14058
2092,29195
2093,20089
2094,-95956
2095,37560
2096,3477
2097,108432
2098,-78404
2099,-25405
2100,9078
2101,18285
2102,263239
2103,-802875
2104,-512738
2105,92673
2106,-99503
2107,7115
2108,16622
2109,16612
2110,11042
2111,-24915
2112,44243
2113,-27800
2114,61435
2115,-46184
2116,5171
2117,42099
2118,-44781
2119,172380
2120,-114771
2121,-80477
2122,6844
2123,301309
2124,-766027
2125,-549917
2126,-13384
2127,-10578
2128,318621
2129,-916034
2130,-404177
2131,42089
2132,126305
2133,-155466
2134,44023
2135,-56654
2136,27873
2137,51978
2138,-42608
2139,-9797
2140,44383
2141,136965
2142,-82551
2143,-97930
2144,-23713
2145,302802
2146,-902369
2147,-417982
2148,12675
2149,74749
2150,-88924
2151,41599
2152,28895
2153,14257
2154,-60931
2155,92142
2156,-51154
2157,-27530
2158,17393
2159,-28542
2160,-42577
2161,76823
