Iteration,Latency/Jitter (ns)
1118,-982167
1119,-24812
1120,21835
1121,-982577
1122,-25514
1123,-23049
1124,21494
1125,-982357
1126,-24121
1127,-23620
1128,21044
1129,-982557
1130,-24282
1131,19982
1132,-982437
1133,-23530
1134,-21226
1135,18730
1136,-981766
1137,-25263
1138,20472
1139,-982487
1140,-24451
1141,-23440
1142,20242
1143,-978279
1144,-28980
1145,22707
1146,-982658
1147,-23219
1148,-25244
1149,21845
1150,-982527
1151,-25123
1152,-22438
1153,20864
1154,-982467
1155,-24712
1156,20963
1157,-981214
1158,-22999
1159,-25835
1160,20883
1161,-981926
1162,-24883
1163,21044
1164,-982567
1165,-25254
1166,-23470
1167,21685
1168,-982557
1169,-25394
1170,-23250
1171,22316
1172,-981936
1173,-25443
1174,20953
1175,-982417
1176,-24182
1177,-23941
1178,21094
1179,-982517
1180,-18912
1181,15122
1182,-981785
1183,-24763
1184,-24492
1185,22647
1186,-982557
1187,-25534
1188,-12299
1189,10925
1190,-982036
1191,62962
1192,-57214
1193,-31275
1194,21094
1195,-980373
1196,-27548
1197,-24502
1198,21996
1199,-982066
1200,-25244
1201,20894
1202,-982327
1203,-5887
1204,-37596
1205,17547
1206,-980954
1207,-26797
1208,-24292
1209,21765
1210,-982457
1211,-25123
1212,21765
1213,-982036
1214,-25073
1215,-23760
1216,20773
1217,-982086
1218,-22418
1219,18709
1220,-981826
1221,-25384
1222,-23160
1223,21104
1224,-982106
1225,-24723
1226,-4785
1227,28989
1228,-32578
1229,19852
1230,-981796
1231,-25203
1232,-23681
1233,21635
1234,-981996
1235,-24562
1236,20653
1237,-982116
1238,-25083
1239,-23450
1240,21454
1241,-982176
1242,-25283
1243,-23581
1244,21365
1245,-982046
1246,-21977
1247,23368
1248,-979201
1249,-29261
1250,-26516
1251,20793
1252,-981716
1253,-25454
1254,20593
1255,-982057
1256,-24652
1257,-23500
1258,21284
1259,-982026
1260,-25003
1261,-23900
1262,21204
1263,-980974
1264,-25795
1265,21054
1266,-981936
1267,-25494
1268,-23160
1269,21284
1270,-981826
1271,-22338
1272,19802
1273,-979382
1274,-28690
1275,-21918
1276,19380
1277,-981796
1278,-25634
1279,-23570
1280,21745
1281,-982076
1282,-25273
1283,20994
1284,-982036
1285,-25414
1286,-23551
1287,21324
1288,-981936
1289,-25654
1290,-22478
1291,21104
1292,-982126
1293,-22409
1294,19551
1295,-979311
1296,-25154
1297,-25844
1298,19881
1299,-982366
1300,-24522
1301,20523
1302,-981896
1303,-25164
1304,-19682
1305,18699
1306,-980223
1307,-27127
1308,-24002
1309,20512
1310,-982096
1311,-25013
1312,21495
1313,-981976
1314,-24913
1315,-23390
1316,31083
1317,-979421
1318,-34270
1319,17908
1320,-981576
1321,-25153
1322,-18481
1323,15183
1324,-981986
1325,-25383
1326,-22719
1327,21234
1328,-982076
1329,-23019
1330,23869
1331,-977899
1332,-20885
1333,-36134
1334,21665
1335,-980133
1336,-28579
1337,21324
1338,-981885
1339,-24473
1340,-21597
1341,27776
1342,-974141
1343,-39089
1344,-25845
1345,21074
1346,-980874
1347,-26255
1348,21264
1349,-981916
1350,-26216
1351,-7380
1352,7148
1353,-980633
1354,-26706
1355,21194
1356,-981876
1357,3371
1358,-36495
1359,-24973
1360,21555
1361,-981415
1362,-25243
1363,21574
1364,-979822
1365,-28390
1366,-23480
1367,21374
1368,-981795
1369,-26045
1370,-22899
1371,21124
1372,-982076
1373,-25584
1374,21675
1375,-982046
1376,-25484
1377,-24191
1378,22706
1379,-981935
1380,-25494
1381,20863
1382,-982136
1383,-25524
1384,-22578
1385,21224
1386,-980173
1387,-27077
1388,-23810
1389,21715
1390,-982006
1391,-25775
1392,21264
1393,-981987
1394,-24863
1395,-23130
1396,21435
